codigo	nome	valor_individual	valor_empresarial
31401228	REVISAO DE SISTEMA DE NEUROESTIMULACAO	194.52	194.52
31401236	SISTEMA DE DERIVACAO VENTRICULAR INTERNA COM VALVULAS OU REVISOES	1136.67	1136.67
31401244	TERCEIRO VENTRICULOSTOMIA	1068.24	1068.24
31401252	TRATAMENTO CIRURGICO DA EPILEPSIA	1387.13	1387.13
31401260	TRATAMENTO CIRURGICO DA FISTULA LIQUORICA	1202.77	1202.77
31401279	TRATAMENTO CIRURGICO DA MENINGOENCEFALOCELE	1227.66	1227.66
31401287	TRATAMENTO CIRURGICO DE TUMORES CEREBRAIS SEM MICROSCOPIA	1141.83	1141.83
31401295	TRATAMENTO CIRURGICO DO ABSCESSO ENCEFALICO	1305.78	1305.78
31401309	TRATAMENTO CIRURGICO DO HEMATOMA INTRACRANIANO	1136.40	1136.40
31401333	TRATAMENTO PRE-NATAL DAS HIDROCEFALIAS E CISTOS CEREBRAIS	882.78	882.78
31401341	ACESSO ENDOSCOPICO AO TRATAMENTO CIRURGICO DOS TUMORES DA REGIAO SELAR	700.71	700.71
31401350	IMPLANTACAO DE HALO PARA RADIOCIRURGIA	1141.69	1141.69
31401368	CRANIECTOMIA PARA TUMORES CEREBELARES	808.71	808.71
31401376	CRANIOTOMIA EXPLORADORA COM OU SEM BIOPSIA	1072.51	1072.51
31401384	TRAUMATISMO CRANIOENCEFALICO - TRATAMENTO CIRURGICO	1192.49	1192.49
31401392	TREPANACAO PARA PROPEDEUTICA NEUROCIRURGICA	332.10	332.10
31401406	TUMORES EXTRACRANIANOS - TRATAMENTO CIRURGICO	1072.51	1072.51
31401430	IMPLANTE INTRACEREBROVENTRICULAR DE BOMBA DE INFUSAO DE FARMACOS	286.50	286.50
31402011	CORDOTOMIA-MIELOTOMIAS POR RADIOFREQUENCIA	1149.76	1149.76
31402020	LESAO DE SUBSTANCIA GELATINOSA MEDULAR (DREZ) POR RADIOFREQUENCIA	1589.29	1589.29
31402038	TAMPAO SANGUINEO PERIDURAL PARA TRATAMENTO DE CEFALEIA APOS PUNCAO (NAO INDICADA NA PROFILAXIA DA CEFALEIA)	214.56	214.56
31403018	BIOPSIA DE NERVO	215.60	215.60
31403026	BLOQUEIO DE NERVO PERIFERICO - NERVOS PERIFERICOS	143.25	143.25
31403034	DENERVACAO PERCUTANEA DE FACETA ARTICULAR - POR SEGMENTO	919.78	919.78
31403042	ENXERTO DE NERVO	890.72	890.72
31403050	ENXERTO DE NERVO INTERFASCICULAR, PEDICULADO (1 ESTAGIO)	1451.47	1451.47
31403069	ENXERTO DE NERVO INTERFASCICULAR, PEDICULADO (2 ESTAGIO)	1427.44	1427.44
31403077	ENXERTO INTERFASCICULAR DE NERVO VASCULARIZADO	2347.03	2347.03
31403085	ENXERTO INTERFASCICULAR	934.24	934.24
31403093	ENXERTO PARA REPARO DE 2 OU MAIS NERVOS	1000.28	1000.28
31403107	EXCISAO DE TUMORES DE NERVOS PERIFERICOS COM ENXERTO INTERFASCICULAR	1000.28	1000.28
31403115	EXCISAO DE TUMORES DOS NERVOS PERIFERICOS	695.48	695.48
31403123	EXPLORACAO CIRURGICA DE NERVO (NEUROLISE EXTERNA)	399.89	399.89
31403131	EXTIRPACAO DE NEUROMA	271.91	271.91
31403140	IMPLANTE DE GERADOR PARA NEUROESTIMULACAO	774.04	774.04
31403158	LESAO DE NERVOS ASSOCIADA A LESAO OSSEA - TRATAMENTO CIRURGICO	839.81	839.81
31403166	LESAO ESTEREOTAXICA DE ESTRUTURAS PROFUNDAS PARA TRATAMENTO DA DOR OU MOVIMENTO ANORMAL	1254.48	1254.48
31403174	MICROCIRURGIA DO PLEXO BRAQUIAL COM A EXPLORACAO, NEUROLISE E ENXERTOS INTERFASCICULARES PARA REPARO DAS LESOES	2369.83	2369.83
31403182	MICROCIRURGIA DO PLEXO BRAQUIAL COM EXPLORACAO E NEUROLISE	2347.03	2347.03
31403204	MICRONEUROLISE INTRANEURAL OU INTRAFASCICULAR DE UM NERVO	699.82	699.82
31403212	MICRONEUROLISE INTRANEURAL OU INTRAFASCICULAR DE DOIS OU MAIS NERVOS	815.43	815.43
31403220	MICRONEUROLISE MULTIPLAS	790.38	790.38
31403239	MICRONEUROLISE UNICA	467.12	467.12
31403255	MICRONEURORRAFIA DE DEDOS DA MAO	865.88	865.88
31403263	MICRONEURORRAFIA MULTIPLA (PLEXO NERVOSO)	1785.45	1785.45
31403271	MICRONEURORRAFIA UNICA	774.65	774.65
31403280	NEUROLISE DAS SINDROMES COMPRESSIVAS	529.96	529.96
31403298	NEUROTRIPSIA (CADA EXTREMIDADE)	271.71	271.71
31403301	REPOSICAO DE FARMACO(S) EM BOMBAS IMPLANTADAS	32.68	32.68
31403310	RESSECCAO DE NEUROMA	271.91	271.91
31403328	REVISAO DE SISTEMA IMPLANTADOS PARA INFUSAO DE FARMACOS	399.51	399.51
31403336	RIZOTOMIA PERCUTANEA POR SEGMENTO - QUALQUER METODO	1316.63	1316.63
31403344	SIMPATECTOMIA	970.37	970.37
31403352	TRANSPOSICAO DE NERVO	1020.02	1020.02
31403360	TRATAMENTO MICROCIRURGICO DAS NEUROPATIAS COMPRESSIVAS (TUMORAL, INFLAMATORIO, ETC)	715.05	715.05
31403379	SIMPATECTOMIA POR VIDEOTORACOSCOPIA	1072.64	1072.64
31403387	NEUROTOMIA	276.82	276.82
31404014	DESCOMPRESSAO VASCULAR DE NERVOS CRANIANOS	1475.99	1475.99
31404022	NEUROTOMIA SELETIVA DO TRIGEMIO	1121.12	1121.12
31404030	TRATAMENTO DE NEVRALGIA DO TRIGEMIO POR TECNICA CIRURGICA PERCUTANEA - QUALQUER METODO QUANDO ORIENTADO POR IMAGEM, COBRAR CODIGO CORRESPONDENTE	1056.05	1056.05
31405010	BLOQUEIO DO SISTEMA NERVOSO AUTONOMO	422.38	422.38
31405029	TRATAMENTO CIRURGICO DE LESAO DO SISTEMA NERVOSO AUTONOMO - QUALQUER METODO	205.03	205.03
31405037	TRATAMENTO CIRURGICO DA SINDROME DO DESFILADEIRO CERVICO TORACICO	991.58	991.58
31501010	TRANSPLANTE DE CORNEA	1227.66	1227.66
31501028	RETIRADA PARA TRANSPLANTE - CORNEA	596.12	596.12
31502024	TRANSPLANTE CARDIACO (RECEPTOR)	3405.14	3405.14
31503020	TRANSPLANTE CARDIOPULMONAR (RECEPTOR)	3949.55	3949.55
31504019	TRANSPLANTE PULMONAR (DOADOR)	1486.87	1486.87
31504027	TRANSPLANTE PULMONAR UNILATERAL (RECEPTOR)	3339.66	3339.66
31505015	TRANSPLANTE HEPATICO RECEPTOR	4066.47	4066.47
31505023	TRANSPLANTE HEPATICO DOADOR	3579.39	3579.39
31506011	TRANSPLANTE RENAL (RECEPTOR E DOADOR VIVO OU DOADORFALECIDO)	3405.14	3405.14
31506038	NEFRECTOMIA EM DOADOR VIVO - PARA TRANSPLANTE	1451.47	1451.47
31506046	NEFRECTOMIA LAPAROSCOPICA EM DOADOR VIVO - PARA TRANSPLANTE	1619.88	1619.88
31507018	TRANSPLANTE PANCREATICO (RECEPTOR)	3010.60	3010.60
31507026	TRANSPLANTE PANCREATICO (DOADOR)	3087.02	3087.02
31601014	ACUPUNTURA POR SESSAO	54.56	54.56
31602029	ANALGESIA POR DIA SUBSEQUENTE. ACOMPANHAMENTO DE ANALGESIA POR CATETER PERIDURAL	132.78	132.78
31602037	ANESTESIA GERAL OU CONDUTIVA PARA REALIZACAO DE BLOQUEIO NEUROLITICO	327.19	327.19
31602045	BLOQUEIO ANESTESICO DE NERVOS CRANIANOS	217.66	217.66
31602053	BLOQUEIO ANESTESICO DE PLEXO CELIACO	217.66	217.66
31602061	BLOQUEIO ANESTESICO DE SIMPATICO LOMBAR	267.99	267.99
31602070	BLOQUEIO ANESTESICO SIMPATICO	290.55	290.55
31602088	BLOQUEIO DE ARTICULACAO TEMPORO-MANDIBULAR	206.81	206.81
31602096	BLOQUEIO DE GANGLIO ESTRELADO COM ANESTESICO LOCAL	190.35	190.35
31602100	BLOQUEIO DE GANGLIO ESTRELADO COM NEUROLITICO	457.61	457.61
31602118	BLOQUEIO DE NERVO PERIFERICO - BLOQUEIOS ANESTESICOS DE NERVOS E ESTIMULOS NEUROVASCULARES	159.68	159.68
31602126	BLOQUEIO FACETARIO PARA-ESPINHOSO	319.86	319.86
31602134	BLOQUEIO NEUROLITICO DE NERVOS CRANIANOS OU CERVICO-TORACICO	476.17	476.17
31602142	BLOQUEIO NEUROLITICO DO PLEXO CELIACO, SIMPATICO LOMBAR OU TORACICO	476.17	476.17
31602150	BLOQUEIO NEUROLITICO PERIDURAL OU SUBARACNOIDEO	476.17	476.17
31602169	BLOQUEIO PERIDURAL OU SUBARACNOIDEO COM CORTICOIDE	217.66	217.66
31602177	BLOQUEIO SIMPATICO POR VIA VENOSA	145.09	145.09
31602185	ESTIMULACAO ELETRICA TRANSCUTANEA	145.09	145.09
31602207	INSTALACAO DE BOMBA DE INFUSAO PARA ANALGESIA EM DOR AGUDA OU CRONICA, POR QUALQUER VIA	272.74	272.74
31602223	PASSAGEM DE CATETER PERIDURAL OU SUBARACNOIDEO COM BLOQUEIO DE PROVA	217.66	217.66
31602339	BLOQUEIO ANESTESICO DE PLEXOS NERVOSOS LOMBOSSACRO, BRAQUIAL, CERVICAL PARA TRATAMENTO DE DOR	206.18	206.18
40101010	ECG CONVENCIONAL DE ATE 12 DERIVACOES	22.91	22.91
40101029	ECG DE ALTA RESOLUCAO	57.52	57.52
40101037	TESTE ERGOMETRICO COMPUTADORIZADO (INCLUI ECG BASAL CONVENCIONAL)	96.43	96.43
40101045	TESTE ERGOMETRICO CONVENCIONAL - 3 OU MAIS DERIVACOES SIMULTANEAS (INCLUI ECG BASAL CONVENCIONAL)	84.35	84.35
40101053	VARIABILIDADE DA FREQUENCIA CARDIACA	8.58	8.58
40101061	ERGOESPIROMETRIA OU TESTE CARDIOPULMONAR DE EXERCICIO COMPLETO (ESPIROMETRIA FORCADA, CONSUMO DE O2, PRODUCAO DE CO2 E DERIVADOS, ECG, OXIMETRIA)	191.75	191.75
40102025	MANOMETRIA COMPUTADORIZADA ANORRETAL	201.34	201.34
40102033	MANOMETRIA COMPUTADORIZADA ANORRETAL PARA BIOFEEDBACK - 1A SESSAO	171.83	171.83
40102041	MANOMETRIA COMPUTADORIZADA ANORRETAL PARA BIOFEEDBACK - DEMAIS SESSOES	158.96	158.96
40102050	MANOMETRIA ESOFAGICA COMPUTADORIZADA COM TESTE PROVOCATIVO	281.91	281.91
40102068	MANOMETRIA ESOFAGICA COMPUTADORIZADA SEM TESTE PROVOCATIVO	281.91	281.91
40102076	MANOMETRIA ESOFAGICA PARA LOCALIZACAO DOS ESFINCTERES PRE-PH-METRIA	89.47	89.47
40102084	PH-METRIA ESOFAGICA COMPUTADORIZADA COM UM CANAL	281.90	281.90
40102092	PH-METRIA ESOFAGICA COMPUTADORIZADA COM DOIS CANAIS	281.90	281.90
40102106	PH-METRIA ESOFAGICA COMPUTADORIZADA COM TRES CANAIS	281.90	281.90
40103013	ANALISE COMPUTADORIZADA DA VOZ	34.36	34.36
40103021	ANALISE COMPUTADORIZADA DE PAPILA E/OU FIBRAS NERVOSAS - MONOCULAR (GDX)	114.83	114.83
40103048	AUDIOMETRIA (TIPO VON BEKESY)	38.33	38.33
40103064	AUDIOMETRIA DE TRONCO CEREBRAL (PEA) BERA	95.88	95.88
40103072	AUDIOMETRIA TONAL LIMIAR COM TESTES DE DISCRIMINACAO	26.57	26.57
40103080	AUDIOMETRIA TONAL LIMIAR INFANTIL CONDICIONADA (QUALQUER TECNICA) - PEEP-SHOW	46.01	46.01
40103099	AUDIOMETRIA VOCAL - PESQUISA DE LIMIAR DE DISCRIMINACAO	13.28	13.28
40103102	AUDIOMETRIA VOCAL - PESQUISA DE LIMIAR DE INTELIGIBILIDADE	13.28	13.28
40103110	AUDIOMETRIA VOCAL COM MENSAGEM COMPETITIVA (SSI, SSW)	153.40	153.40
40103137	CAMPIMETRIA COMPUTADORIZADA - MONOCULAR	31.72	31.72
40103161	DECAY DO REFLEXO ESTAPEDICO	19.95	19.95
40103170	EEG DE ROTINA	50.09	50.09
40103188	EEG INTRA-OPERATORIO PARA MONITORIZACAO CIRURGICA (EEG/IO) - POR HORA DE MONITORIZACAO	174.60	174.60
40103196	EEGQ QUANTITATIVO MAPEAMENTO CEREBRAL	178.97	178.97
40103200	ELETRENCEFALOGRAMA ESPECIAL TERAPIA INTENSIVA, MORTE ENCEFALICA, EEG PROLONGADO ATE 2 HORAS	474.29	474.29
40103234	ELETRENCEFALOGRAMA EM VIGILIA, E SONO ESPONTANEO OU INDUZIDO	92.02	92.02
40103242	ELETRO-OCULOGRAFIA - MONOCULAR	59.51	59.51
40103250	ELETRO-RETINOGRAFIA - MONOCULAR	66.66	66.66
40103269	ELETROCOCLEOGRAFIA (ECOCHG)	115.03	115.03
40103277	ELETROCORTICOGRAFIA INTRA-OPERATORIA (ECOG) - POR HORA DE MONITORIZACAO	345.06	345.06
40103285	ELETROGLOTOGRAFIA	83.07	83.07
40103307	ELETRONEUROMIOGRAFIA (VELOCIDADE DE CONDUCAO) TESTES DE ESTIMULOS PARA PARALISIA FACIAL	76.71	76.71
40103315	ELETRONEUROMIOGRAFIA DE MMII	199.51	199.51
40103323	ELETRONEUROMIOGRAFIA DE MMSS	199.51	199.51
40103331	ELETRONEUROMIOGRAFIA DE MMSS E MMII	399.03	399.03
40103340	ELETRONEUROMIOGRAFIA DE SEGMENTO COMPLEMENTAR	191.99	191.99
40103358	ELETRONEUROMIOGRAFIA DE SEGMENTO ESPECIAL	191.99	191.99
40103366	ELETRONEUROMIOGRAFIA GENITOPERINEAL	286.20	286.20
40103374	EMG COM REGISTRO DE MOVIMENTO INVOLUNTARIO TESTE DINAMICO DE ESCRITA, ESTUDO FUNCIONAL DE TREMORES	218.89	218.89
40103382	EMG PARA MONITORACAO DE QUIMODENERVACAO POR SESSAO	157.59	157.59
40103390	EMG QUANTITATIVA OU EMG DE FIBRA UNICA	326.05	326.05
40103404	ESPECTROGRAFIA VOCAL	76.71	76.71
40103412	GUSTOMETRIA	13.28	13.28
40103420	IMITANCIOMETRIA DE ALTA FREQUENCIA	38.24	38.24
40103439	IMPEDANCIOMETRIA	34.87	34.87
40103447	METODO DE PROETZ (POR SESSAO)	13.28	13.28
40103455	OTOEMISSOES ACUSTICAS PRODUTO DE DISTORCAO	51.76	51.76
40103463	OTOEMISSOES EVOCADAS TRANSIENTES	51.76	51.76
40103480	PESQUISA DE PARES CRANIANOS RELACIONADOS COM O VIII PAR	30.67	30.67
40103498	POTENCIAL EVOCADO AUDITIVO DE TRONCO CEREBRAL PEA-TC	95.88	95.88
40103501	PESQUISA DO FENOMENO DE TULLIO	13.28	13.28
40103510	POLIGRAFIA DE RECEM-NASCIDO (MAIOR OU IGUAL 2 HORAS) (PG/RN)	122.25	122.25
40103528	POLISSONOGRAFIA DE NOITE INTEIRA (PSG) (INCLUI POLISSONOGRAMAS)	345.20	345.20
40103536	POLISSONOGRAMA COM EEG DE NOITE INTEIRA	383.49	383.49
40103544	POLISSONOGRAMA COM TESTE DE CPAP NASAL	383.50	383.50
40103560	POTENCIAL EVOCADO - P300	95.88	95.88
40103579	POTENCIAL EVOCADO AUDITIVO DE MEDIA LATENCIA PEA-ML BILATERAL	95.88	95.88
40103587	POTENCIAL SOMATO-SENSITIVO PARA LOCALIZACAO FUNCIONAL DA AREA CENTRAL (MONITORIZACAO POR HORA) ATE 3 HORAS	94.50	94.50
40103595	POTENCIAL EVOCADO GENITO-CORTICAL PEGC	95.88	95.88
40103609	POTENCIAL EVOCADO MOTOR - PEM BILATERAL	95.88	95.88
40103617	POTENCIAL EVOCADO SOMATO-SENSITIVO - MEMBROS INFERIORES PESS	95.88	95.88
40103625	POTENCIAL EVOCADO SOMATO-SENSITIVO - MEMBROS SUPERIORES PESS	95.88	95.88
40103633	POTENCIAL EVOCADO VISUAL PEV	107.38	107.38
40103641	PROVAS DE FUNCAO TUBARIA	17.17	17.17
40103650	REGISTRO DO NISTAGMO PENDULAR E OPTOCINETICO	95.88	95.88
40103668	RINOMANOMETRIA COMPUTADORIZADA	41.55	41.55
40103684	REFLEXO CUTANEO-SIMPATICO	34.36	34.36
40103714	TESTE DE ESTIMULACAO REPETITIVA (UM OU MAIS MUSCULOS)	34.36	34.36
40103722	TESTE DE FISTULA PERILINFATICA COM ELETRONISTAGMOGRAFIA	74.10	74.10
40103730	TESTE DE LATENCIAS MULTIPLAS DE SONO (TLMS) DIURNO POS PSG	95.88	95.88
40103749	VECTOELETRONISTAGMOGRAFIA - COMPUTADORIZADA	74.10	74.10
40103757	VIDEO-ELETRENCEFALOGRAFIA CONTINUA NAO INVASIVA - 12 HORAS (VIDEO EEG/NT)	377.73	377.73
40103803	AVALIACAO DA FUNCAO AUDITIVA CENTRAL	153.40	153.40
40103820	PESQUISA DO NISTAGMO OPTOCINETICO	12.08	12.08
40103862	ELETROENCEFALOGRAMA COM ELETRODOS ESPECIAIS	443.06	443.06
40103870	POTENCIAL EVOCADO DO NERVO TRIGEMEO	95.88	95.88
40103889	PROCESSAMENTO AUDITIVO CENTRAL INFANTIL DE 3 A 7 ANOS	153.39	153.39
40103897	PROCESSAMENTO AUDITIVO CENTRAL (A PARTIR DOS 7 ANOSE ADULTO)	153.39	153.39
40104010	AVALIACAO MUSCULAR POR DINAMOMETRIA COMPUTADORIZADA (ISOCINETICA) - POR ARTICULACAO	92.93	92.93
40104028	CRONAXIMETRIA	15.92	15.92
40104036	CURVA I/T - MEDIDA DE LATENCIA DE NERVO PERIFERICO	17.88	17.88
40104044	ERGOTONOMETRIA MUSCULO-ESQUELETICO (TETRA, PARAPARESIA E HEMIPARESIA)	11.57	11.57
40104125	SISTEMA TRIDIMENSIONAL DE AVALIACAO DO MOVIMENTO QUE INCLUI VIDEO ACOPLADO A PLATAFORMA DA FORCA E ELETROMIOGRAFIA	309.27	309.27
40105016	DETERMINACAO DAS PRESSOES RESPIRATORIAS MAXIMAS	23.01	23.01
40105024	DETERMINACAO DOS VOLUMES PULMONARES POR DILUICAO DE GASES	17.25	17.25
40105032	DETERMINACAO DOS VOLUMES PULMONARES POR PLETISMOGRAFIA	17.25	17.25
40105040	MEDIDA DA DIFUSAO DO MONOXIDO DE CARBONO	26.82	26.82
40105059	MEDIDA DE PICO DE FLUXO EXPIRATORIO	8.58	8.58
40105067	MEDIDA SERIADA POR 3 SEMANAS DO PICO DE FLUXO EXPIRATORIO	8.58	8.58
40105075	PROVA DE FUNCAO PULMONAR COMPLETA (OU ESPIROMETRIA)	103.52	103.52
40105083	RESISTENCIA DAS VIAS AEREAS POR OSCILOMETRIA	76.71	76.71
40105091	RESISTENCIA DAS VIAS AEREAS POR PLETISMOGRAFIA	76.71	76.71
40105105	ESPIROGRAFIA SIMPLES - CAPACIDADE VITAL LENTA	26.82	26.82
40105113	REGULACAO VENTILATORIA - 1) MEDIDA DE VENTILACAO E DO PADRAO VENTILATORIO	24.15	24.15
40105121	REGULACAO VENTILATORIA - 2) DETERMINACAO DA PRESSAO DE OCLUSAO	24.15	24.15
40105130	REGULACAO VENTILATORIA - 3) RESPOSTA A HIPOXIA E HIPERCAPNIA	36.24	36.24
40105148	ESPIROMETRIA	100.51	100.51
40201015	AMNIOSCOPIA	13.94	13.94
40201023	ANUSCOPIA (INTERNA E EXTERNA)	31.64	31.64
40201031	BRONCOSCOPIA COM BIOPSIA TRANSBRONQUICA	343.66	343.66
40201058	BRONCOSCOPIA COM OU SEM ASPIRADO OU LAVADO BRONQUICO BILATERAL	211.45	211.45
40201066	CISTOSCOPIA E/OU URETROSCOPIA	188.71	188.71
40201074	COLANGIOPANCREATOGRAFIA RETROGRADA ENDOSCOPICA	554.54	554.54
40201082	COLONOSCOPIA INCLUI A RETOSSIGMOIDOSCOPIA	311.88	311.88
40201104	ECOENDOSCOPIA ALTA	554.54	554.54
40201112	ECOENDOSCOPIA BAIXA	554.54	554.54
40201120	ENDOSCOPIA DIGESTIVA ALTA	187.13	187.13
40201147	ENTEROSCOPIA PUSH ENTEROSCOPIA	405.44	405.44
40201155	HISTEROSCOPIA DIAGNOSTICA COM BIOPSIA	193.60	193.60
40201163	LAPAROSCOPIA	338.59	338.59
40201171	RETOSSIGMOIDOSCOPIA FLEXIVEL	137.23	137.23
40201180	RETOSSIGMOIDOSCOPIA RIGIDA	85.06	85.06
40201198	VIDEO-ENDOSCOPIA DO ESFINCTER VELO-PALATINO COM OTICA FLEXIVEL	149.83	149.83
40201201	VIDEO-ENDOSCOPIA DO ESFINCTER VELO-PALATINO COM OTICA RIGIDA	139.27	139.27
40201210	VIDEO-ENDOSCOPIA NASO-SINUSAL COM OTICA FLEXIVEL	111.04	111.04
40201228	VIDEO-ENDOSCOPIA NASO-SINUSAL COM OTICA RIGIDA	105.73	105.73
40201236	VIDEO-LARINGO-ESTROBOSCOPIA COM ENDOSCOPIO FLEXIVEL	161.97	161.97
40201244	VIDEO-LARINGO-ESTROBOSCOPIA COM ENDOSCOPIO RIGIDO	149.83	149.83
40201252	VIDEO-FARINGO-LARINGOSCOPIA COM ENDOSCOPIO FLEXIVEL	149.83	149.83
40201260	VIDEO-FARINGO-LARINGOSCOPIA COM ENDOSCOPIO RIGIDO	125.87	125.87
40201279	URETEROSCOPIA FLEXIVEL UNILATERAL	333.50	333.50
40201287	URETEROSCOPIA RIGIDA UNILATERAL	269.13	269.13
40201341	ENTEROSCOPIA DO INTESTINO DELGADO COM CAPSULA ENDO	405.43	405.43
40201368	BRONCOSCOPIA COM CROMOSCOPIA	190.99	190.99
40202011	ARITENOIDECTOMIA MICROCIRURGICA ENDOSCOPICA	598.02	598.02
40202038	ENDOSCOPIA DIGESTIVA ALTA COM BIOPSIA E/OU CITOLOGIA	205.82	205.82
40202046	BIOPSIAS POR LAPAROSCOPIA	340.20	340.20
40202054	BRONCOSCOPIA COM BIOPSIA TRANSBRONQUICA COM ACOMPANHAMENTO RADIOSCOPICO	393.00	393.00
40202062	CECOSTOMIA	619.52	619.52
40202097	COLOCACAO DE CANULA SOB ORIENTACAO ENDOSCOPICA	307.05	307.05
40202100	COLOCACAO DE CATETER PARA BRAQUITERAPIA ENDOBRONQUICA	332.94	332.94
40202119	COLOCACAO DE PROTESE COLEDOCIANA POR VIA ENDOSCOPICA	1249.93	1249.93
40202127	COLOCACAO DE PROTESE TRAQUEAL OU BRONQUICA	704.12	704.12
40202143	DESCOMPRESSAO COLONICA POR COLONOSCOPIA	954.95	954.95
40202151	DESOBSTRUCAO BRONQUICA COM LASER OU ELETROCAUTERIO	585.92	585.92
40202160	DESOBSTRUCAO BRONQUICA POR BRONCOASPIRACAO	569.33	569.33
40202178	DILATACAO DE ESTENOSE LARINGO-TRAQUEO-BRONQUICA	351.95	351.95
40202186	DILATACAO INSTRUMENTAL DO ESOFAGO, ESTOMAGO OU DUODENO	351.95	351.95
40202194	DILATACAO INSTRUMENTAL E INJECAO DE SUBSTANCIA MEDICAMENTOSA POR ENDOSCOPIA	389.48	389.48
40202208	DIVERTICULOTOMIA - APARELHO DIGESTIVO	932.35	932.35
40202216	DRENAGEM CAVITARIA POR LAPAROSCOPIA	450.68	450.68
40202240	ECOENDOSCOPIA COM PUNCAO POR AGULHA	861.10	861.10
40202259	ESCLEROSE OU HEMOSTASIA QUIMICA DE VARIZES OU OUTRAS PATOLOGIAS HEMORRAGICAS DE ESOFAGO, ESTOMAGO OU DUODENO	449.01	449.01
40202267	ESTENOSTOMIA ENDOSCOPICA	927.93	927.93
40202283	GASTROSTOMIA ENDOSCOPICA	495.79	495.79
40202291	HEMOSTASIA MECANICA DO ESOFAGO, ESTOMAGO OU DUODENO	833.42	833.42
40202305	HEMOSTASIA TERMICA DO ESOFAGO, ESTOMAGO OU DUODENO	923.39	923.39
40202313	HEMOSTASIAS DE COLON	954.95	954.95
40202330	INJECAO DE SUBSTANCIA MEDICAMENTOSA POR ENDOSCOPIA	353.66	353.66
40202348	INTRODUCAO DE PROTESE NO ESOFAGO	932.35	932.35
40202356	JEJUNOSTOMIA ENDOSCOPICA	685.20	685.20
40202364	LARINGOSCOPIA COM MICROSCOPIA PARA EXERESE DE POLIPO/NODULO/PAPILOMA	353.64	353.64
40202372	LARINGOSCOPIA COM RETIRADA DE CORPO ESTRANHO DE LARINGE/FARINGE (TUBO FLEXIVEL)	224.13	224.13
40202399	LARINGOSCOPIA/TRAQUEOSCOPIA COM EXERESE DE POLIPO/NODULO/PAPILOMA	353.66	353.66
40202410	LARINGOSCOPIA/TRAQUEOSCOPIA COM RETIRADA DE CORPO ESTRANHO (TUBO RIGIDO)	189.14	189.14
40202429	LARINGOSCOPIA/TRAQUEOSCOPIA PARA DIAGNOSTICO E BIOPSIA (TUBO RIGIDO)	161.97	161.97
40202437	LARINGOSCOPIA/TRAQUEOSCOPIA PARA DIAGNOSTICO E BIOPSIA COM APARELHO FLEXIVEL	140.95	140.95
40202445	LARINGOSCOPIA/TRAQUEOSCOPIA PARA INTUBACAO ORO OU NASOTRAQUEAL	270.41	270.41
40202453	LIGADURA ELASTICA DO ESOFAGO, ESTOMAGO OU DUODENO	658.94	658.94
40202470	MUCOSECTOMIA	954.95	954.95
40202488	NASOFIBROLARINGOSCOPIA PARA DIGNOSTICO E/OU BIOPSIA	69.16	69.16
40202496	PAPILOTOMIA BIOPSIA E/OU CITOLOGIA BILIAR E PANCREATICA	959.52	959.52
40202500	PAPILOTOMIA E DILATACAO BILIAR OU PANCREATICA	959.52	959.52
40202518	PAPILOTOMIA ENDOSCOPICA (PARA RETIRADA DE CALCULOS COLEDOCIANOS OU DRENAGEM BILIAR)	975.67	975.67
40202526	PAPILOTOMIA, DILATACAO E COLOCACAO DE PROTESE OU DRENO BILIAR OU PANCREATICO	1249.93	1249.93
40202534	PASSAGEM DE SONDA NASO-ENTERAL	330.74	330.74
40202542	POLIPECTOMIA DE COLON INDEPENDENTE DO NUMERO DE POLIPOS	881.99	881.99
40202550	POLIPECTOMIA DO ESOFAGO, ESTOMAGO OU DUODENO INDEPENDENTE DO NUMERO DE POLIPOS	658.94	658.94
40202569	RETIRADA DE CORPO ESTRANHO DO COLON	585.92	585.92
40202577	RETIRADA DE CORPO ESTRANHO DO ESOFAGO, ESTOMAGO OU DUODENO	422.23	422.23
40202585	RETIRADA DE CORPO ESTRANHO NO BRONQUIO OU BRONQUICO	426.30	426.30
40202593	RETIRADA DE TUMOR OU PAPILOMA POR BRONCOSCOPIA	630.96	630.96
40202607	TAMPONAMENTO DE VARIZES DO ESOFAGO E ESTOMAGO	370.35	370.35
40202615	ENDOSCOPIA DIGESTIVA ALTA COM BIOPSIA E TESTE DE UREASE PESQUISA HELICOBACTER PYLORI	230.78	230.78
40202623	TRAQUEOSTOMIA POR PUNCAO PERCUTANEA	318.62	318.62
40202631	TRATAMENTO ENDOSCOPICO DE HEMOPTISE	721.12	721.12
40202640	URETROTOMIA ENDOSCOPICA	256.30	256.30
40202666	COLONOSCOPIA COM BIOPSIA E/OU CITOLOGIA	375.67	375.67
40202674	COLONOSCOPIA COM DILATACAO SEGMENTAR	521.40	521.40
40202682	RETOSSIGMOIDOSCOPIA FLEXIVEL COM POLIPECTOMIA	269.09	269.09
40202690	RETOSSIGMOIDOSCOPIA FLEXIVEL COM BIOPSIA E/OU CITOLOGIA	197.70	197.70
40202704	COLONOSCOPIA COM ESTENOSTOMIA	1324.87	1324.87
40202712	COLONOSCOPIA COM MUCOSECTOMIA	1095.12	1095.12
40202720	RETOSSIGMOIDOSCOPIA RIGIDA COM BIOPSIA E/OU CITOLOGIA	135.00	135.00
